time,vehicle_id,speed,x_position,y_position
8,v_1,8.840265094792802,2.5,-32.36748029170592
8,v_10,9.770559254855534,34.421372903991795,2.5
8,v_11,9.27226769893896,-2.5,35.446428049285885
8,v_12,9.366157389525325,-69.25891151097603,-2.5
8,v_2,10.11280652647838,64.32805696523283,2.5
8,v_3,9.255728790982063,-2.5,69.71875435417334
8,v_4,3.7015353232551966,-89.68666888046084,-2.5
8,v_5,9.517396824853495,2.5,-66.81656118705868
8,v_6,4.667523889569566,87.94309960878454,2.5
8,v_7,3.808267985638767,-2.5,89.36368154789214
8,v_9,4.233080955967307,2.5,-88.92366455979645
9,v_0,8.088097272762099,-23.63941563453679,-3.998823048817841
9,v_1,7.385686592593417,3.156652030324006,-25.082810312700147
9,v_10,7.887362836121395,26.547444017225192,2.7062192978221677
9,v_11,7.646428049285879,-2.515096692367319,27.800983458884936
9,v_12,11.873763793357648,-57.38514771761839,-2.5
9,v_2,10.650035234246552,53.67802173098628,2.5
9,v_3,10.940684881576704,-2.5,58.77806947259664
9,v_4,5.027822139060557,-84.6588467414003,-2.5
9,v_5,11.27234909418039,2.5,-55.5442120928783
9,v_6,6.505201300256886,81.43789830852765,2.5
9,v_7,6.143395417235396,-2.5,83.22028613065675
9,v_8,0.0,-94.9,-2.5
9,v_9,6.022369356430136,2.5,-82.90129520336632
10,v_0,7.279670058488846,-19.94637670964032,-10.190008769538647
10,v_1,6.92662429429926,8.318034466530229,-20.727323044637696
10,v_10,7.823235233506932,21.006895701596097,7.725566945080159
10,v_11,7.503288669705763,-6.325088690852741,21.75652928995849
10,v_12,14.09041142850206,-43.29473628911633,-2.5
10,v_13,0.0,2.5,-94.9
10,v_14,0.0,94.9,2.5
10,v_15,0.0,-2.5,94.9
10,v_2,11.033683496722169,42.64433823426411,2.5
10,v_3,12.166093131769635,-2.5,46.611976340827006
10,v_4,6.3916174170723785,-78.26722932432791,-2.5
10,v_5,12.566555674303457,2.5,-42.97765641857484
10,v_6,7.821092649409547,73.61680565911811,2.5
10,v_7,7.753039062563865,-2.5,75.46724706809289
10,v_8,1.725398587062955,-93.17460141293705,-2.5
10,v_9,8.364463695441373,2.5,-74.53683150792494
11,v_0,9.802027109540068,-13.731541732417032,-17.60126193088992
11,v_1,9.340965706993455,16.08486340115694,-15.705401271119738
11,v_10,6.924688112532533,17.625328618517315,13.700214703270756
11,v_11,7.7353586267990995,-13.08583742828667,18.097318027196078
11,v_12,9.59041142850206,-33.704324860614264,-2.5
11,v_13,2.493652964150533,2.5,-92.40634703584946
11,v_14,1.4419456911971793,93.45805430880282,2.5
11,v_15,2.008677336992696,-2.5,92.8913226630073
11,v_2,8.423865435973331,34.220472798290785,2.5
11,v_3,10.003033348342225,-2.5,36.608942992484785
11,v_4,7.817019920230344,-70.45020940409756,-2.5
11,v_5,8.711918370604778,2.5,-34.26573804797006
11,v_6,10.084602677938527,63.53220298117958,2.5
11,v_7,9.05611348306348,-2.5,66.4111335850294
11,v_8,3.5250726188998667,-89.64952879403718,-2.5
11,v_9,10.66672181840986,2.5,-63.87010968951509
12,v_0,7.508389560454526,-7.245031145605738,-21.264111959406055
12,v_1,8.000699376151482,20.420025490892375,-9.054644779184452
12,v_10,9.431573748804443,10.56813377433445,19.78863130886661
12,v_11,9.937051110675931,-19.68482748993311,10.816957634425044
12,v_12,8.159506819571927,-25.57916710739105,-2.8889831829252453
12,v_13,3.8165196536807344,2.5,-88.58982738216874
12,v_14,3.014273952273652,90.44378035652917,2.5
12,v_15,3.4716165956575424,-2.5,89.41970606734976
12,v_16,0.0,-94.9,-2.5
12,v_2,6.420472798290779,27.800983458884936,2.515096692367319
12,v_3,6.396628838562698,-2.5,30.21231415392208
12,v_4,9.427694712525666,-61.02251469157191,-2.5
12,v_5,6.465738047970055,2.515096692367319,-27.800983458884936
12,v_6,11.233042684183442,52.299160296996135,2.5
12,v_7,10.746347435568994,-2.5,55.66478614946041
12,v_8,5.302505950629711,-84.34702284340747,-2.5
12,v_9,12.135003574751316,2.5,-51.73510611476377
13,v_0,8.372749482090585,-2.541109042427518,-27.630373045254807
13,v_1,7.336680581023544,24.740208950034848,-3.341405644745607
13,v_10,7.60087475917004,4.063742121965358,23.57864836257894
13,v_11,8.075234338602424,-23.718672073335036,3.91415157382841
13,v_12,7.6870831687586385,-20.651358170798087,-8.500126737645765
13,v_13,5.1599569180281835,2.5,-83.42987046414055
13,v_14,4.951164288329893,85.49261606819927,2.5
13,v_15,5.578978470433504,-2.5,83.84072759691625
13,v_16,2.53613999360241,-92.36386000639759,-2.5
13,v_17,0.0,2.5,-94.9
13,v_18,0.0,94.9,2.5
13,v_19,0.0,-2.5,94.9
13,v_2,6.499604021689854,22.267217636696824,5.464773704895317
13,v_3,7.321596276004427,-4.301866100142799,23.355753243470986
13,v_4,11.746496298063978,-49.276018393507925,-2.5
13,v_5,6.736140255431458,5.647650045161154,-22.119141677071415
13,v_6,10.031501714161946,42.26765858283419,2.5
13,v_7,10.69852199276399,-2.5,44.966264156696425
13,v_8,7.443505765567534,-76.90351707783994,-2.5
13,v_9,9.671164337059654,2.5,-42.063941777704116
14,v_0,7.7431841966416695,-2.5,-35.3708792345527
14,v_1,6.936024383477494,31.52920064283274,-2.5
14,v_10,8.07955618061293,2.5,31.295917966756484
14,v_11,8.569041041059792,-31.989973786843002,2.5
14,v_12,9.236893440189398,-15.631414206345353,-16.141703249202497
14,v_13,7.302003709180282,2.5,-76.12786675496027
14,v_14,6.9389200330013425,78.55369603519793,2.5
14,v_15,7.6949044983601205,-2.5,76.14582309855614
14,v_16,4.167541246279143,-88.19631876011844,-2.5
14,v_17,2.369133936217986,2.5,-92.53086606378201
14,v_18,1.6519721292495375,93.24802787075046,2.5
14,v_19,1.5656038840534166,-2.5,93.33439611594659
14,v_2,5.908871023195795,19.70245970395199,10.77469218023273
14,v_3,8.307276752347686,-11.483387167455708,19.32838496577437
14,v_4,11.183707534204778,-38.09231085930315,-2.5
14,v_5,7.242787580319494,12.08754390342307,-18.864247387499013
14,v_6,9.18670008737986,33.080958495454325,2.5
14,v_7,9.656473384387182,-2.5,35.30979077230924
14,v_8,9.275369276828133,-67.6281478010118,-2.5
14,v_9,8.790992693742059,2.5,-33.27294908396206
15,v_0,9.40854242946487,-2.5,-44.779421664017576
15,v_1,9.257479090964049,40.78667973379679,-2.5
15,v_10,10.094534319319576,2.5,41.39045228607606
15,v_11,9.910388854130543,-41.90036264097355,2.5
15,v_12,8.978081384191006,-8.067106003187165,-20.83200485756609
15,v_13,8.74610817169305,2.5,-67.38175858326721
15,v_14,8.527523384359668,70.02617265083826,2.5
15,v_15,10.26118262114469,-2.5,65.88464047741145
15,v_16,5.87448883370962,-82.32182992640882,-2.5
15,v_17,4.273428407637402,2.5,-88.25743765614462
15,v_18,3.1332320578466746,90.1147958129038,2.5
15,v_19,3.0734927940880876,-2.5,90.26090332185849
15,v_2,7.2474274326134465,15.25360758130489,16.431949540542597
15,v_3,10.896425556101464,-19.14546403130959,11.721490953658467
15,v_4,6.683707534204778,-31.40860332509837,-2.5
15,v_5,9.36726725901179,18.678635286426733,-12.329150716550677
15,v_6,5.825186041262746,27.26210816723001,2.5972570507362316
15,v_7,8.312339459470845,-2.6362549987660726,27.00632750809311
15,v_8,11.113026439445093,-56.51512136156671,-2.5
15,v_9,7.423607705098762,2.809581623536931,-25.86950876327248
16,v_0,11.772914063483476,-2.5,-56.552335727501045
16,v_1,11.720468650198168,52.50714838399496,-2.5
16,v_10,11.917454024294205,2.5,53.307906310370264
16,v_11,11.969373399702272,-53.86973604067582,2.5
16,v_12,7.253973163606227,-2.871680507072888,-25.6112526519328
16,v_13,11.14758316485677,2.5,-56.234175418410445
16,v_14,10.623915974469858,59.40225667636841,2.5
16,v_15,11.644080828176811,-2.5,54.24055964923464
16,v_16,7.722484553721733,-74.5993453726871,-2.5
16,v_17,6.434861236065625,2.5,-81.82257642007899
16,v_18,5.2234228800587,84.89137293284509,2.5
16,v_19,4.7149685035925355,-2.5,85.54593481826596
16,v_2,7.601221533458688,8.897275649243166,20.485676416266653
16,v_3,7.942645611580089,-22.90051723679464,4.7882051880206316
16,v_4,6.714561290048994,-24.82913123880471,-3.2934527874508635
16,v_5,6.694323967221938,21.7157883021902,-6.401201699008998
16,v_6,6.557228305735439,21.946465884628815,5.970245905460898
16,v_7,8.086721238418855,-7.548994323013725,21.101409677722945
16,v_8,10.559390705808998,-45.95573065575772,-2.5
16,v_9,8.29476851910185,8.779730607692512,-20.53471361151478
17,v_0,14.351481139282695,-2.5,-70.90381686678374
17,v_1,12.159449434045971,64.66659781804094,-2.5
17,v_10,12.9669240976104,2.5,66.27483040798066
17,v_11,13.565376846593244,-67.43511288726907,2.5
17,v_12,8.191303922713361,-2.5,-33.772517038416304
17,v_13,12.838020334485918,2.5,-43.396155083924526
17,v_14,12.15205667933915,47.250199997029256,2.5
17,v_15,11.58991552627799,-2.5,42.65064412295665
17,v_16,9.191372757870703,-65.4079726148164,-2.5
17,v_17,8.586515170894563,2.5,-73.23606124918442
17,v_18,7.72281063765526,77.16856229518983,2.5
17,v_19,6.86556830201298,-2.5,78.68036651625297
17,v_2,5.415561789276078,4.336989095320273,23.322876486357185
17,v_3,7.917966438260489,-30.143596480372082,2.5
17,v_4,6.129381941107102,-20.937830819455094,-7.854595135746685
17,v_5,6.857625754002295,27.07632576970391,-2.625582618072049
17,v_6,6.3535787279808895,19.183198655922002,11.672372699274712
17,v_7,7.95865876518134,-14.361149309718357,17.117571989529672
17,v_8,8.712701459828894,-37.243029195928834,-2.5
17,v_9,9.286037212397947,16.356190409663533,-15.352221422058085
18,v_0,14.554221598530749,-2.5,-85.4580384653145
18,v_1,12.225590270732798,76.89218808877374,-2.5
18,v_10,13.85912448671902,2.5,80.13395489469968
18,v_11,14.299082113676027,-81.73419500094509,2.5
18,v_12,10.651736279239504,-2.5,-44.424253317655804
18,v_13,9.03445013798804,2.5,-34.36170494593648
18,v_14,10.57249895774324,36.67770103928601,2.5
18,v_15,8.427576771474552,-2.5,34.2230673514821
18,v_16,11.789974516863001,-53.61799809795339,-2.5
18,v_17,10.322023680992423,2.5,-62.91403756819199
18,v_18,10.19842713461962,66.97013516057021,2.5
18,v_19,8.221564346039667,-2.5,70.45880217021332
18,v_2,6.243197996124625,2.5,29.085883796358477
18,v_3,10.44982265044339,-40.59341913081548,2.5
18,v_4,6.635953945025801,-17.712156701585926,-13.587192673354632
18,v_5,7.4621023684617125,34.53024718444868,-2.5
18,v_6,8.07157371144184,13.771123934198542,17.570853286602837
18,v_7,9.895808408869803,-20.288145764206266,9.370768241682038
18,v_8,6.192426796722164,-31.050602399206667,-2.5
18,v_9,7.670858378233806,20.464591085981432,-8.94781842625039
19,v_0,13.518538761238197,-2.5,-98.9765772265527
19,v_1,12.119790275416605,89.01197836419033,-2.5
19,v_10,12.879281809705072,2.5,93.01323670440476
19,v_11,14.197172916624018,-95.9313679175691,2.5
19,v_12,12.995690948458014,-2.5,-57.419944266113816
19,v_13,7.9279783750249075,2.721358788853232,-26.448146767227332
19,v_14,6.374458013417038,30.30324302586898,2.5
19,v_15,6.423067351482095,-2.515096692367319,27.800983458884936
19,v_16,9.834379695760084,-43.783618402193305,-2.5
19,v_17,11.955581483012063,2.5,-50.95845608517994
19,v_18,11.809452490701865,55.16068266986834,2.5
19,v_19,9.938458229298702,-2.5,60.520343940914614
19,v_2,8.007443192346953,2.5,37.09332698870543
19,v_3,12.221742426802964,-52.81516155761844,2.5
19,v_4,8.5149046965288,-11.504976172010274,-19.311799421502837
19,v_5,9.730068567895144,44.26031575234383,-2.5
19,v_6,6.385675146975368,8.293027413264248,20.737755434957247
19,v_7,8.426370881073549,-25.398696705273693,2.9863049180984804
19,v_8,7.982699900720827,-23.477031689368538,-4.172301549246037
19,v_9,7.36714801730886,24.869180751333335,-3.2718554063490397
20,v_12,13.761241504039065,-2.5,-71.18118577015288
20,v_13,8.068491597875767,8.032063502945496,-20.846623814722125
20,v_14,7.0545853198183694,23.600754112855675,4.040126040924374
20,v_15,7.357704615421221,-6.196529128278261,21.82534332967678
20,v_16,8.989901101788506,-34.79371730040479,-2.5
20,v_17,10.644548803269846,2.5,-40.31390728191009
20,v_18,9.741290425200827,45.41939224466752,2.5
20,v_19,12.492648080643264,-2.5,48.02769586027135
20,v_2,9.932171743900515,2.5,47.025498732605946
20,v_20,0.0,-94.9,-2.5
20,v_21,0.0,2.5,-94.9
20,v_22,0.0,94.9,2.5
20,v_23,0.0,-2.5,94.9
20,v_3,14.378866423619435,-67.19402798123787,2.5
20,v_4,6.355108226730488,-5.782363583797229,-22.047033600374096
20,v_5,11.945234065304323,56.20554981764815,-2.5
20,v_6,5.5947654580323025,3.7769441058113213,23.932559959126582
20,v_7,7.502413010824844,-32.84252099153,2.5
20,v_8,7.991631528683565,-19.581162639477803,-11.065448378898795
20,v_9,7.5040898393450295,32.2435605875242,-2.5
21,v_12,14.021941686888605,-2.5,-85.20312745704149
21,v_13,10.51368240225762,16.61005372935166,-15.021773637212643
21,v_14,6.765937152775376,20.122307918378322,9.76829131329902
21,v_15,6.44816540588215,-11.950400276629631,18.969606654434745
21,v_16,6.9937173004047875,-27.800983458884936,-2.515096692367319
21,v_17,8.275551280808177,2.5,-32.03835600110192
21,v_18,10.13932409989049,35.28006814477703,2.5
21,v_19,10.198096564932417,-2.5,37.82959929533894
21,v_2,11.094448300622552,2.5,58.1199470332285
21,v_20,2.103116391133517,-92.79688360886648,-2.5
21,v_21,2.3949859227752315,2.5,-92.50501407722477
21,v_22,1.781414778972976,93.11858522102702,2.5
21,v_23,2.2969387609278784,-2.5,92.60306123907212
21,v_3,13.882811033050054,-81.07683901428793,2.5
21,v_4,6.70135256989114,-2.5433789348472384,-27.615485221443112
21,v_5,11.913515328289144,68.11906514593728,-2.5
21,v_6,5.937779995156266,2.5,29.61482889113052
21,v_7,9.590019300155713,-42.43254029168572,2.5
21,v_8,8.377350410271038,-14.108344013215486,-17.311787217315143
21,v_9,9.699094737841001,41.9426553253652,-2.5
22,v_12,14.18049209972509,-2.5,-99.38361955676658
22,v_13,8.655404912430607,21.03671090432036,-7.669865674874366
22,v_14,8.52032604533285,15.10961286777286,16.542572088706688
22,v_15,7.975114322817512,-17.725719881745576,13.569537807560229
22,v_16,6.138358381542191,-22.51448125181129,-5.200616302412781
22,v_17,6.863262330236658,3.0647547946486724,-25.253221691476735
22,v_18,7.480068144777027,27.800983458884936,2.515096692367319
22,v_19,6.372456886988291,-2.5,31.45714240835065
22,v_2,10.47036786529623,2.5,68.59031489852472
22,v_20,3.883884690469131,-88.91299891839735,-2.5
22,v_21,4.544749331451022,2.5,-87.96026474577374
22,v_22,4.0857652686303485,89.03281995239668,2.5
22,v_23,4.465712351468392,-2.5,88.13734888760374
22,v_3,13.899692348669738,-94.97653136295767,2.5
22,v_4,6.923396024328657,-2.5,-34.536055368562614
22,v_5,12.936149410204164,81.05521455614146,-2.5
22,v_6,7.411158715593442,2.5,37.02598760672396
22,v_7,11.0009698118031,-53.433510103488814,2.5
22,v_8,7.532347240903681,-7.64374973658345,-21.050689975023797
22,v_9,11.495337125829606,53.4379924511948,-2.5
23,v_13,7.806140112790093,26.592974185931073,-2.699277478378222
23,v_14,7.921287670904425,8.434498022180891,20.67873702142147
23,v_15,6.575617237077653,-20.91984148662302,7.888203114138384
23,v_16,5.831982531899399,-19.871036110488134,-10.370604617506379
23,v_17,7.279029345241189,8.464775793107616,-20.666105804102344
23,v_18,6.653951958967745,22.16157032994679,5.57763915061585
23,v_19,8.695576679540025,-4.396307367916175,23.267351824218
23,v_2,11.231821637259946,2.5,79.82213653578468
23,v_20,5.504318105592392,-83.40868081280496,-2.5
23,v_21,6.3367066818987965,2.5,-81.62355806387495
23,v_22,5.943004650156945,83.08981530223973,2.5
23,v_23,6.458663100656122,-2.5,81.6786857869476
23,v_24,0.0,-94.9,-2.5
23,v_25,0.0,2.5,-94.9
23,v_26,0.0,94.9,2.5
23,v_27,0.0,-2.5,94.9
23,v_4,8.552527293248103,-2.5,-43.08858266181072
23,v_5,11.999428448662297,93.05464300480375,-2.5
23,v_6,9.440900675053522,2.5,46.466888281777486
23,v_7,13.315130073851345,-66.74864017734016,2.5
23,v_8,7.221378667192201,-2.7830923678156285,-26.043247116973966
23,v_9,12.955402032642809,66.39339448383762,-2.5
24,v_13,8.06326971871946,34.64326217316198,-2.5
24,v_14,6.648804360968433,3.348764430080067,24.72656304713308
24,v_15,7.197814577646181,-25.74581213142969,2.8284411996923344
24,v_16,7.58209812362939,-15.335599553214003,-16.368959999891388
24,v_17,9.639022887646036,16.36318819522279,-15.343112572698827
24,v_18,6.36464943322856,19.448903390667038,11.326511228908268
24,v_19,8.943849331610277,-12.090203257842884,18.862204364146454
24,v_2,11.262704348246716,2.5,91.0848408840314
24,v_20,7.542826617788524,-75.86585419501644,-2.5
24,v_21,7.7821436230791745,2.5,-73.84141444079577
24,v_22,7.370549173117615,75.7192661291221,2.5
24,v_23,7.930961287976244,-2.5,73.74772449897137
24,v_24,1.760460654925555,-93.13953934507444,-2.5
24,v_25,2.0825808397028593,2.5,-92.81741916029713
24,v_26,2.3658165264641866,92.53418347353582,2.5
24,v_27,2.3578849121229726,-2.5,92.54211508787702
24,v_4,11.035374097793364,-2.5,-54.123956759604084
24,v_6,10.63062136691062,2.5,57.0975096486881
24,v_7,14.755316737640792,-81.50395691498096,2.5
24,v_8,7.236641983450018,-2.5,-33.261447332014676
24,v_9,13.301609567190468,79.69500405102809,-2.5
25,v_13,9.83486659501847,44.47812876818045,-2.5
25,v_14,7.075066287480667,2.5,31.65276381141115
25,v_15,6.3597040944878005,-32.08412025333251,2.5
25,v_16,8.250924503110916,-8.393483353259619,-20.695847435449974
25,v_17,8.073163432211725,20.623804413222544,-8.566174715363607
25,v_18,7.91169826449398,14.243682362455282,17.20781483742706
25,v_19,9.576520594632933,-18.808073759186048,12.160663765975702
25,v_20,9.87179525657557,-65.99405893844087,-2.5
25,v_21,10.337097918079236,2.5,-63.50431652271654
25,v_22,9.672695421986282,66.04657070713583,2.5
25,v_23,10.29940144205466,-2.5,63.448323056916706
25,v_24,4.203823392954655,-88.93571595211979,-2.5
25,v_25,4.120812293305062,2.5,-88.69660686699208
25,v_26,3.943483778974041,88.59069969456178,2.5
25,v_27,4.67643275600858,-2.5,87.86568233186844
25,v_4,11.988653521592692,-2.5,-66.11261028119677
25,v_6,11.205042796754263,2.5,68.30255244544236
25,v_7,14.656954039933304,-96.16091095491427,2.5
25,v_8,9.54928892682735,-2.5,-42.81073625884203
25,v_9,14.50315341499211,94.1981574660202,-2.5
26,v_13,11.794236808183417,56.27236557636387,-2.5
26,v_14,8.569286897071079,2.5,40.22205070848223
26,v_15,8.530017375588045,-40.61413762892055,2.5
26,v_16,6.1770883197316895,-3.551882387736282,-24.349907416916217
26,v_17,6.383499033594318,24.366806769278643,-3.542769124420418
26,v_18,6.340448847581074,8.8847098893506,20.490918573767846
26,v_19,8.596449087164391,-22.968706857232117,4.715356649416619
26,v_20,11.919142548483796,-54.07491638995707,-2.5
26,v_21,12.547113912831993,2.5,-50.95720260988455
26,v_22,11.514862844697198,54.53170786243863,2.5
26,v_23,11.93324079976534,-2.5,51.51508225715136
26,v_24,6.405005465704017,-82.53071048641577,-2.5
26,v_25,6.11058278665878,2.5,-82.5860240803333
26,v_26,5.981884185131639,82.60881550943013,2.5
26,v_27,7.269203816540539,-2.5,80.5964785153279
26,v_28,0.0,-94.9,-2.5
26,v_4,11.39324939321164,-2.5,-77.50585967440841
26,v_6,10.893865891904555,2.5,79.19641833734693
26,v_8,11.28632068288941,-2.5,-54.09705694173144
27,v_13,13.099542324740254,69.37190790110412,-2.5
27,v_14,10.363593698959239,2.5,50.585644407441464
27,v_15,10.31375417987872,-50.927891808799274,2.5
27,v_16,6.9796834955809635,-2.5,-31.130135355494545
27,v_17,6.591540776969679,30.761161804797688,-2.5
27,v_18,6.647765795123205,3.5813282823453707,24.295303864777033
27,v_19,8.462383336182125,-30.787636620779107,2.5
27,v_20,12.416517301556029,-41.65839908840104,-2.5
27,v_21,11.227761599095844,2.5,-39.729441010788705
27,v_22,12.529689218461197,42.002018643977436,2.5
27,v_23,11.727137517061312,-2.5,39.787944740090055
27,v_24,7.9313116377685215,-74.59939884864724,-2.5
27,v_25,8.59966455581598,2.5,-73.98635952451733
27,v_26,7.840175919374451,74.76863959005568,2.5
27,v_27,9.117159657273442,-2.5,71.47931885805447
27,v_28,2.194522344507277,-92.70547765549273,-2.5
27,v_4,12.116973662543073,-2.5,-89.62283333695149
27,v_6,11.711384019101954,2.5,90.90780235644888
27,v_8,12.277083342328256,-2.5,-66.37414028405969
28,v_13,15.584413031293773,84.95632093239789,-2.5
28,v_14,12.878355082744173,2.5,63.463999490185635
28,v_15,12.191171149040246,-63.11906295783952,2.5
28,v_16,8.454336637968943,-2.5,-39.58447199346349
28,v_17,8.385438347243518,39.1466001520412,-2.5
28,v_18,6.602050953992084,2.5,30.690565253386644
28,v_19,10.236682233870402,-41.02431885464951,2.5
28,v_20,8.447023200818233,-33.211375887582804,-2.5
28,v_21,7.375086870952818,2.5,-32.35435413983589
28,v_22,9.019803750466039,32.9822148935114,2.5
28,v_23,7.227137517061312,-2.5,32.560807223028746
28,v_24,9.785768877645022,-64.81362997100223,-2.5
28,v_25,10.441346584795975,2.5,-63.54501293972135
28,v_26,10.237279005278832,64.53136058477685,2.5
28,v_27,11.409891740232705,-2.5,60.06942711782176
28,v_28,3.6092080097878347,-89.0962696457049,-2.5
28,v_8,12.910512023841987,-2.5,-79.28465230790168
29,v_14,12.99118798994816,2.5,76.45518748013379
29,v_15,12.075616323474467,-75.194679281314,2.5
29,v_16,10.188642512390205,-2.5,-49.77311450585369
29,v_17,10.12773654450085,49.27433669654206,-2.5
29,v_18,8.67321929403618,2.5,39.363784547422824
29,v_19,12.293421452287026,-53.317740306936535,2.5
29,v_20,8.108113810247929,-25.189895655873947,-3.0989044368847307
29,v_21,7.8784931078212335,3.397178778065113,-24.636784984364695
29,v_22,7.738207433093339,25.31397541941536,3.0319923130901465
29,v_23,5.870728430797532,-2.6826580826238144,26.70197786984969
29,v_24,10.88228135998524,-53.931348611016986,-2.5
29,v_25,12.08642348413834,2.5,-51.45858945558301
29,v_26,12.509261840686383,52.02209874409046,2.5
29,v_27,12.058460135905998,-2.5,48.010966981915765
29,v_28,5.535059120343067,-83.56121052536182,-2.5
29,v_8,13.820119381681986,-2.5,-93.10477168958366
30,v_14,13.071929240835674,2.5,89.52711672096947
30,v_15,12.252542772741661,-87.44722205405566,2.5
30,v_16,11.820058606723533,-2.5,-61.593173112577226
30,v_17,11.734224897212162,61.008561593754216,-2.5
30,v_18,10.082689889246039,2.5,49.446474436668865
30,v_19,12.730350628974547,-66.04809093591109,2.5
30,v_20,8.054097046880237,-20.340252989561034,-9.24586415737576
30,v_21,7.20027685758043,9.037039613750851,-20.427369977085533
30,v_22,6.685833937302231,20.934764775274086,7.86032317177477
30,v_23,6.407942201959155,-6.337959071548601,21.749640165021702
30,v_24,10.794517454716146,-43.13683115630084,-2.5
30,v_25,11.24163571512585,2.5,-40.21695374045716
30,v_26,11.108276966623933,40.91382177746654,2.5
30,v_27,9.511717503583412,-2.5,38.499249478332345
30,v_28,8.087102132919245,-75.47410839244257,-2.5
30,v_29,0.0,2.5,-94.9
30,v_30,0.0,94.9,2.5
31,v_15,12.011142130048619,-99.45836418410428,2.5
31,v_16,11.734060005932324,-2.5,-73.32723311850955
31,v_17,12.75353780207029,73.7620993958245,-2.5
31,v_18,11.964468293339387,2.5,61.41094273000825
31,v_19,12.246933093603701,-78.29502402951479,2.5
31,v_20,9.914356866562924,-14.453773123869183,-17.046414638744274
31,v_21,9.66941496239826,16.759445485383218,-14.827313977126874
31,v_22,6.754780645435676,17.635864773151937,13.686500043886026
31,v_23,6.14814470845107,-11.839563509703304,19.05475593031377
31,v_24,8.933513699339235,-34.203317456961614,-2.5
31,v_25,7.070287318657192,2.5,-33.146666421799964
31,v_26,8.05743717042442,32.856384607042116,2.5
31,v_27,6.440685167150397,-2.5,32.058564311181954
31,v_28,9.574780796072446,-65.89932759637013,-2.5
31,v_29,1.9122695872094484,2.5,-92.98773041279055
31,v_30,2.3051616231910885,92.59483837680891,2.5
32,v_16,11.975586144528561,-2.5,-85.30281926303812
32,v_17,11.946868068001145,85.70896746382564,-2.5
32,v_18,11.80466869932975,2.5,73.215611429338
32,v_19,12.484840654164445,-90.77986468367922,2.5
32,v_20,7.125149499522708,-8.405493627101897,-20.69083701446056
